Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak
12/31/2017,91198,76028,TX,Dallas-Fort Worth,Johnson,Burleson,147,197300,0.0015228429999999999,0.012314007,0.084661902,0.07820585099999999,0.034682113,2017-12,2017-Q4,197300,0.0
12/31/2017,72901,33908,FL,Fort Myers,Lee,Fort Myers,148,237200,0.005937235,0.0067911709999999995,-0.007115948,0.069772785,-0.0027815879999999998,2006-06,2006-Q2,325600,-0.271498771
12/31/2017,95817,89121,NV,Las Vegas,Clark,Las Vegas,149,192200,0.007337526,0.042864894,0.179141104,0.14893756800000002,-0.017665858,2006-09,2006-Q3,262100,-0.266692102
12/31/2017,58660,2148,MA,Boston,Middlesex,Malden,150,423500,0.006894912,0.027663188999999998,0.12364022300000001,0.085344525,0.032828293,2017-12,2017-Q4,423500,0.0
12/31/2017,72737,33647,FL,Tampa,Hillsborough,Tampa,151,274100,0.0029271859999999996,0.01480933,0.046582665,0.061688386,0.006032714000000001,2006-05,2006-Q2,316100,-0.132869345
12/31/2017,95813,89117,NV,Las Vegas,Clark,Las Vegas,152,303400,0.0066357,0.039041096000000004,0.109323583,0.117617686,-0.004218196,2006-04,2006-Q2,368200,-0.17599130899999998
12/31/2017,78823,47906,IN,Lafayette-West Lafayette,Tippecanoe,West Lafayette,153,187200,0.002678093,0.025753425,0.093457944,0.021878619,0.016461356,2017-12,2017-Q4,187200,0.0
12/31/2017,96825,92345,CA,Riverside,San Bernardino,Hesperia,154,239800,0.005872483,0.01481168,0.096980787,0.142107028,-0.012411658999999998,2006-07,2006-Q3,322600,-0.2566646
12/31/2017,76539,43130,OH,Columbus,Fairfield,Lancaster,155,134900,0.003720238,0.015813253,0.051441932999999995,0.034785411,0.0069284740000000004,2017-12,2017-Q4,134900,0.0
12/31/2017,62046,11236,NY,New York,Kings,New York,156,441600,0.012147605,0.024118737999999997,0.07786185,0.049578787,0.0022003079999999998,2017-12,2017-Q4,441600,0.0
12/31/2017,69849,28314,NC,Fayetteville,Cumberland,Fayetteville,157,104900,0.0,-0.00190295,0.049,-0.001140037,-0.0063501569999999995,2011-01,2011-Q1,120500,-0.129460581
12/31/2017,75696,40475,KY,Richmond,Madison,Richmond,158,168200,0.0,0.016314198999999998,0.108036891,0.032850042,0.010979768999999999,2017-12,2017-Q4,168200,0.0
12/31/2017,97743,94536,CA,San Francisco,Alameda,Fremont,159,983800,0.012660834,0.036233411,0.096155989,0.129268033,0.046311522,2017-12,2017-Q4,983800,0.0
12/31/2017,96882,92503,CA,Riverside,Riverside,Riverside,160,361400,-0.000276625,0.008370536,0.065762312,0.112893121,-0.0049274290000000005,2006-09,2006-Q3,430100,-0.159730295
12/31/2017,86717,65203,MO,Columbia,Boone,Columbia,161,199300,-0.0059850369999999995,-0.01140873,0.006565657,0.034883161,0.014369906000000002,2017-10,2017-Q4,201800,-0.012388503
12/31/2017,60518,7002,NJ,New York,Hudson,Bayonne,162,363700,0.015071168999999999,0.04391504,0.135497971,0.06528721400000001,-0.00751587,2007-01,2007-Q1,424500,-0.143227326
12/31/2017,65779,19111,PA,Philadelphia,Philadelphia,Philadelphia,163,173100,0.003478261,0.018834609,0.06588669999999999,0.032526031000000004,-0.000230787,2006-05,2006-Q2,184300,-0.060770483
12/31/2017,96667,92126,CA,San Diego,San Diego,San Diego,164,563600,0.005530775999999999,0.017512186000000003,0.046999814,0.080946663,0.026214602000000004,2017-12,2017-Q4,563600,0.0
12/31/2017,69336,27406,NC,,Guilford,Greensboro,165,116600,0.006908463,0.013913043,0.065813528,0.047397090999999995,0.007597974,2017-12,2017-Q4,116600,0.0
12/31/2017,96477,91730,CA,Riverside,San Bernardino,Rancho Cucamonga,166,426800,0.005418139000000001,0.01305483,0.067,0.09574075,0.011283652,2006-07,2006-Q3,447400,-0.046043809000000005
12/31/2017,96083,90201,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bell,167,479400,0.006931316999999999,0.01848311,0.104862872,0.105376885,,2017-12,2017-Q4,479400,0.0
12/31/2017,99142,97229,OR,Portland,Washington,Cedar Mill,168,539700,0.0009272999999999999,0.0009272999999999999,0.016958734,0.074961511,0.024736055,2017-12,2017-Q4,539700,0.0
12/31/2017,70698,29732,SC,Charlotte,York,Rock Hill,169,183500,0.006030702,0.022853957999999997,0.08772969800000001,0.056209648,0.020771526000000002,2017-12,2017-Q4,183500,0.0
12/31/2017,69450,27610,NC,Raleigh,Wake,Raleigh,170,156900,0.00512492,0.020156047,0.097970609,0.05456041,0.018127165,2017-12,2017-Q4,156900,0.0
12/31/2017,99563,98103,WA,Seattle,King,Seattle,171,792700,0.009680296,0.03458627,0.174718435,0.132296705,0.045727807,2017-12,2017-Q4,792700,0.0
12/31/2017,61797,10457,NY,New York,Bronx,New York,172,395900,0.009176651,0.026445424,0.11836158199999999,0.07226693299999999,0.013945056,2017-12,2017-Q4,395900,0.0
12/31/2017,67010,21740,MD,Hagerstown,Washington,Hagerstown,173,155300,-0.001928021,0.013046314,0.049324324,0.028108507,-0.022105006,2006-10,2006-Q4,207300,-0.250844187
12/31/2017,91744,77095,TX,Houston,Harris,Houston,174,218600,0.005519779,0.009699769,0.029674988,0.070493298,0.027722325,2017-12,2017-Q4,218600,0.0
12/31/2017,72247,32822,FL,Orlando,Orange,Orlando,175,153600,0.009198423,0.031564809,0.146268657,0.164269054,-0.013968258999999998,2006-11,2006-Q4,192600,-0.202492212
12/31/2017,67180,22191,VA,Washington,Prince William,Woodbridge,176,300500,0.005016722,0.022456617999999998,0.031936813,0.037068276000000004,-0.006670405,2006-03,2006-Q1,375700,-0.200159702
12/31/2017,96125,90280,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,South Gate,177,432200,0.007929104000000001,0.022232734,0.083479569,0.094399057,-0.003472765,2007-05,2007-Q2,475000,-0.090105263
12/31/2017,84628,60626,IL,Chicago,Cook,Chicago,178,152700,0.001968504,0.016644474,0.025520484,0.071724247,-0.033367427000000005,2007-02,2007-Q1,220900,-0.308736985
12/31/2017,96934,92592,CA,Riverside,Riverside,Temecula,179,449600,-0.0026619340000000003,0.0067174209999999995,0.055646865,0.07886721099999999,0.005998397,2006-06,2006-Q2,506600,-0.112514805
12/31/2017,95314,87120,NM,Albuquerque,Bernalillo,Albuquerque,180,187100,0.004294149000000001,0.009169364000000001,0.024083196,0.032953381000000004,-0.007633165,2007-11,2007-Q4,202200,-0.07467853599999999
12/31/2017,99500,98012,WA,Seattle,Snohomish,Bothell,181,538000,0.009380863,0.032629559,0.165258826,0.108047326,0.027042714,2017-12,2017-Q4,538000,0.0
12/31/2017,95985,90004,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,182,1391200,0.007896834,0.058832483,0.013255645,0.139101447,0.038719005,2017-12,2017-Q4,1391200,0.0
12/31/2017,96817,92336,CA,Riverside,San Bernardino,Fontana,183,428700,0.005158265,0.013235641999999999,0.049192364,0.093416278,0.002458868,2006-06,2006-Q2,499600,-0.141913531
12/31/2017,70842,30062,GA,Atlanta,Cobb,Marietta,184,320500,0.004702194,0.01456157,0.049443352999999995,0.074756552,0.02360793,2017-12,2017-Q4,320500,0.0
12/31/2017,78085,46307,IN,Chicago,Lake,Crown Point,185,206100,0.005365854000000001,0.02029703,0.039858729,0.024396035,0.0057063769999999995,2017-12,2017-Q4,206100,0.0
12/31/2017,72350,33012,FL,Miami-Fort Lauderdale,Miami-Dade,Hialeah,186,210800,0.005245589,0.023300971,0.099061522,0.128061973,-0.014114604,2007-09,2007-Q3,245300,-0.14064410900000002
12/31/2017,93263,80134,CO,Denver,Douglas,Parker,187,452200,0.00444247,0.018468468000000002,0.074875208,0.083228985,0.04216599099999999,2017-12,2017-Q4,452200,0.0
12/31/2017,67722,23454,VA,Virginia Beach,Virginia Beach City,Virginia Beach,188,282200,-0.0024743729999999998,0.000354484,0.035216434,0.024608962999999998,-0.002136271,2007-08,2007-Q3,293400,-0.038173142
12/31/2017,78042,46227,IN,Indianapolis,Marion,Indianapolis,189,126600,0.009569378,0.027597403,0.052369077,0.039313674,0.00232001,2017-12,2017-Q4,126600,0.0
12/31/2017,90226,74012,OK,Tulsa,Tulsa,Broken Arrow,190,155000,0.00388601,0.021753461,0.012410188999999999,0.033744934,0.02076844,2017-04,2017-Q2,157400,-0.015247776000000001
12/31/2017,66785,21117,MD,Baltimore,Baltimore,Owings Mills,191,241200,0.0,-0.00206868,0.002910603,0.02127687,-0.018019447,2006-11,2006-Q4,302500,-0.20264462800000002
12/31/2017,96208,90706,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bellflower,192,509700,0.006516588,0.022467402,0.086317136,0.09491583599999999,0.006631511999999999,2006-08,2006-Q3,529600,-0.037575528999999996
12/31/2017,84647,60649,IL,Chicago,Cook,Chicago,193,126500,-0.003937008,-0.009397024,0.10673665800000001,0.006775906,-0.029065987999999997,2007-08,2007-Q3,174900,-0.27672956
12/31/2017,60599,7093,NJ,New York,Hudson,West New York,194,357000,-0.007782101,-0.006677796,0.112496105,0.07419895900000001,-0.007341689,2007-05,2007-Q2,415100,-0.139966273
12/31/2017,100179,99301,WA,Kennewick,Franklin,Pasco,195,204900,0.0,0.019402985,0.100429646,0.06309125,0.039492793,2017-12,2017-Q4,204900,0.0
12/31/2017,71895,32244,FL,Jacksonville,Duval,Jacksonville,196,145900,0.011088011000000002,0.025298665,0.115443425,0.115952073,-0.0074319880000000005,2007-05,2007-Q2,163300,-0.10655235800000001
12/31/2017,62043,11233,NY,New York,Kings,New York,197,731600,-0.001092299,0.003566529,0.058449074000000004,0.171259938,,2017-11,2017-Q4,732400,-0.001092299
12/31/2017,78975,48103,MI,Ann Arbor,Washtenaw,Ann Arbor,198,355200,0.007945516,0.019225251000000002,0.070201868,0.07861429,0.038095182000000005,2017-12,2017-Q4,355200,0.0
12/31/2017,72488,33186,FL,Miami-Fort Lauderdale,Miami-Dade,The Crossings,199,292400,-0.002388263,0.004465819,0.061343012999999995,0.105108071,-0.002196219,2007-04,2007-Q2,329900,-0.113670809
12/31/2017,96816,92335,CA,Riverside,San Bernardino,Fontana,200,329300,0.0076499390000000006,0.01385468,0.08644011900000001,0.128026236,-0.002840037,2006-07,2006-Q3,387400,-0.14997418699999998
12/31/2017,96590,92021,CA,San Diego,San Diego,El Cajon,201,465700,0.003231366,0.01085305,0.06421389400000001,0.082364996,0.013315317,2006-02,2006-Q1,480500,-0.030801249
12/31/2017,95043,85705,AZ,Tucson,Pima,Tucson,202,141000,0.006423983,0.034482759,0.141700405,0.10265741199999999,-0.010691032,2006-10,2006-Q4,165800,-0.149577805
12/31/2017,66142,20019,DC,Washington,District of Columbia,Washington,203,300500,0.0026693359999999996,0.019681032,0.10762993,0.118185149,0.021381742999999998,2017-12,2017-Q4,300500,0.0
12/31/2017,91221,76063,TX,Dallas-Fort Worth,Tarrant,Mansfield,204,262200,0.001910585,0.006139678000000001,0.055555556,0.080422833,0.035714602000000005,2017-12,2017-Q4,262200,0.0
12/31/2017,76597,43230,OH,Columbus,Franklin,Gahanna,205,195700,0.010325245,0.026757608,0.08121547,0.065354783,0.01820184,2017-12,2017-Q4,195700,0.0
12/31/2017,67655,23320,VA,Virginia Beach,Chesapeake City,Chesapeake,206,238400,0.001680672,0.004635483,0.001680672,0.018707033999999997,-0.006864431999999999,2007-06,2007-Q2,256400,-0.07020280799999999
12/31/2017,67182,22193,VA,Washington,Prince William,Woodbridge,207,310100,0.007472385,0.026481297999999997,0.05763983599999999,0.047828130999999996,-0.003634749,2006-01,2006-Q1,388900,-0.202622782
12/31/2017,97118,93065,CA,Ventura,Ventura,Simi Valley,208,560700,0.002323918,0.013374299999999999,0.058523692999999995,0.074044931,0.009879576999999999,2006-07,2006-Q3,581300,-0.035437812
12/31/2017,77850,45840,OH,Findlay,Hancock,Findlay,209,137800,0.007309942,0.013980868,0.005839416,0.037559282,0.011262379,2017-12,2017-Q4,137800,0.0
12/31/2017,90769,75217,TX,Dallas-Fort Worth,Dallas,Dallas,210,93500,0.036585366,0.080924855,0.138855055,0.148452802,,2017-12,2017-Q4,93500,0.0
12/31/2017,79044,48185,MI,Detroit,Wayne,Westland,211,139700,0.001433692,0.010122921,0.048012003,0.125941486,0.00917997,2005-07,2005-Q3,155700,-0.102761721
12/31/2017,69533,27834,NC,Greenville,Pitt,Greenville,212,89700,-0.0077433630000000005,0.006734006999999999,0.03699422,-0.0006675569999999999,0.002029152,2010-02,2010-Q1,97900,-0.083758938
12/31/2017,77030,44130,OH,Cleveland,Cuyahoga,Parma Heights,213,130300,0.005401235,0.016380655,0.067158067,0.040772957,0.002332013,2006-03,2006-Q1,144000,-0.095138889
12/31/2017,96643,92101,CA,San Diego,San Diego,San Diego,214,557000,0.0007186489999999999,0.0045085659999999994,0.014941691000000002,0.061238365,0.006164453,2006-01,2006-Q1,566500,-0.016769638
12/31/2017,96368,91342,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,215,498600,0.004836759,0.022140221,0.08935984300000001,0.098437201,0.002151187,2006-10,2006-Q4,529200,-0.057823129
12/31/2017,62034,11223,NY,New York,Kings,New York,216,848900,0.00047142,0.007237779000000001,0.019944731,0.087772096,0.04315043,2017-02,2017-Q1,849700,-0.000941509
12/31/2017,71050,30331,GA,Atlanta,Fulton,Atlanta,217,132300,0.002272727,0.004555809,0.066075745,0.125359221,-0.020471156,2006-08,2006-Q3,170000,-0.221764706
12/31/2017,66683,20878,MD,Washington,Montgomery,Gaithersburg,218,525300,-0.003225806,-0.00680658,-0.0009509319999999999,0.022496685,0.001593934,2006-03,2006-Q1,561800,-0.06496974
12/31/2017,70859,30080,GA,Atlanta,Cobb,Smyrna,219,243600,0.007027696999999999,0.024390244,0.09630963099999999,0.099791305,0.024677347999999998,2017-12,2017-Q4,243600,0.0
12/31/2017,96959,92627,CA,Los Angeles-Long Beach-Anaheim,Orange,Costa Mesa,220,714000,0.001964637,0.000981354,0.018399658,0.090070955,0.004081754,2006-07,2006-Q3,755000,-0.054304635999999996
12/31/2017,72530,33311,FL,Miami-Fort Lauderdale,Broward,Fort Lauderdale,221,178800,0.003367003,0.04991192,0.24773203100000002,0.191038328,-0.013340231000000001,2007-04,2007-Q2,215800,-0.17145505100000002
12/31/2017,69555,27858,NC,Greenville,Pitt,Greenville,222,144000,0.0,0.011946591999999999,0.019830028,0.012991368,0.002606422,2010-02,2010-Q1,144700,-0.004837595
12/31/2017,70953,30188,GA,Atlanta,Cherokee,Woodstock,223,221700,0.005898367,0.025913929,0.079883098,0.08772939099999999,0.020828805,2017-12,2017-Q4,221700,0.0
12/31/2017,58666,2155,MA,Boston,Middlesex,Medford,224,559800,0.008103728000000001,0.032269961,0.13618835,0.097667862,0.044788817,2017-12,2017-Q4,559800,0.0
12/31/2017,74187,37130,TN,Nashville,Rutherford,Murfreesboro,225,192000,0.006289308,0.016410799,0.11822947,0.082114934,0.036697533,2017-12,2017-Q4,192000,0.0
12/31/2017,95992,90011,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,226,396100,-0.0015124779999999998,0.004310345,0.084017515,0.102201951,,2017-11,2017-Q4,396700,-0.0015124779999999998
12/31/2017,95315,87121,NM,Albuquerque,Bernalillo,Albuquerque,227,137500,0.014011798999999998,0.023065476,0.037735849,0.044313795999999996,-0.011140395,2007-08,2007-Q3,154800,-0.111757106
12/31/2017,76796,43701,OH,Zanesville,Muskingum,Zanesville,228,109700,0.008272059,0.015740741000000003,0.070243902,0.054586302999999996,0.016433737,2017-12,2017-Q4,109700,0.0
12/31/2017,71902,32256,FL,Jacksonville,Duval,Jacksonville,229,171600,0.009411765,0.010600707,0.050183599,0.07451403599999999,-0.010601755,2006-08,2006-Q3,211700,-0.18941898899999998
12/31/2017,72365,33027,FL,Miami-Fort Lauderdale,Broward,Miramar,230,313900,0.002555094,0.016844833,0.038372478,0.09698547,-0.0035609820000000003,2006-06,2006-Q2,368900,-0.149091895
12/31/2017,67787,23666,VA,Virginia Beach,Hampton City,Hampton,231,169900,0.00117855,0.0071132190000000005,0.004730928,0.007955685,-0.014138528000000001,2007-11,2007-Q4,197100,-0.138001015
12/31/2017,65791,19124,PA,Philadelphia,Philadelphia,Philadelphia,232,91100,0.00220022,0.020156775,0.078106509,0.023023397,-0.001631801,2007-10,2007-Q4,93100,-0.021482277
12/31/2017,96006,90025,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,233,935500,0.011679463999999999,0.036909776,0.10788725699999999,0.092349545,0.027633101,2017-12,2017-Q4,935500,0.0
12/31/2017,70808,30022,GA,Atlanta,Fulton,Johns Creek,234,390700,-0.003062006,-0.003062006,0.009299923,0.057730044,0.015257653000000001,2017-10,2017-Q4,392500,-0.004585987
12/31/2017,96008,90027,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,235,1478000,0.007429623000000001,0.048375655999999996,0.08048834,0.095927576,0.040950919,2017-12,2017-Q4,1478000,0.0
12/31/2017,83519,58103,ND,Fargo,Cass,Fargo,236,188600,0.0015932020000000002,0.003191489,-0.0031712470000000003,0.060954608,0.034307474,2017-03,2017-Q1,190500,-0.009973753
12/31/2017,72393,33064,FL,Miami-Fort Lauderdale,Broward,Pompano Beach,237,191100,0.006849315,0.041416893999999996,0.149128082,0.180655344,-0.010371938,2006-10,2006-Q4,243000,-0.213580247
12/31/2017,73014,34135,FL,Fort Myers,Lee,Bonita Springs,238,277900,0.002887044,0.001802451,-0.014189429,0.068857583,0.004802389000000001,2006-04,2006-Q2,377600,-0.264036017
12/31/2017,70825,30040,GA,Atlanta,Forsyth,Cumming,239,274100,0.001827485,0.009576427,0.051400077,0.078670875,0.014094668000000001,2017-12,2017-Q4,274100,0.0
12/31/2017,93146,79938,TX,El Paso,El Paso,El Paso,240,132800,0.004538578,0.009118540999999999,0.029457364,0.004271052,-0.0017156270000000002,2007-10,2007-Q4,135400,-0.019202363
12/31/2017,71871,32218,FL,Jacksonville,Duval,Jacksonville,241,165400,0.012239901999999999,0.02988792,0.101932045,0.08898613400000001,-0.007870764,2006-11,2006-Q4,186200,-0.111707841
12/31/2017,92125,77845,TX,College Station,Brazos,College Station,242,226800,0.00265252,0.013404826000000002,-0.002638522,0.052384050999999994,0.025101758,2017-06,2017-Q2,231700,-0.021148036000000002
12/31/2017,72392,33063,FL,Miami-Fort Lauderdale,Broward,Margate,243,170900,0.007665094,0.032628399,0.12212738,0.165399928,-0.007574043000000001,2006-04,2006-Q2,224600,-0.23909171899999998
12/31/2017,76983,44077,OH,Cleveland,Lake,Painesville,244,140500,0.0,0.004288778,0.018854242,0.027630937999999997,-0.006189655,2006-06,2006-Q2,156700,-0.103382259
12/31/2017,76471,43026,OH,Columbus,Franklin,Hilliard,245,213700,0.010879848999999999,0.040915732999999996,0.11070686099999999,0.062391234000000004,0.025456755,2017-12,2017-Q4,213700,0.0
12/31/2017,67720,23452,VA,Virginia Beach,Virginia Beach City,Virginia Beach,246,235300,-0.000849257,-0.001697073,0.008572653000000001,0.020593031,-0.00134989,2007-07,2007-Q3,240400,-0.021214642000000002
12/31/2017,70835,30052,GA,Atlanta,Walton,Loganville,247,191000,0.007383966,0.021936865,0.079096045,0.105452285,0.011181535,2017-12,2017-Q4,191000,0.0
12/31/2017,61895,10701,NY,New York,Westchester,Yonkers,248,438400,-0.003183265,0.0,0.067185979,0.049876471,-0.005551995,2006-11,2006-Q4,463800,-0.054764985
12/31/2017,96221,90731,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,249,584700,0.0055030090000000005,0.02077514,0.053513514000000005,0.082589765,0.005881066,2006-07,2006-Q3,587400,-0.004596527
12/31/2017,69431,27587,NC,Raleigh,Wake,Wake Forest,250,287400,0.001393728,0.012684988999999999,0.028632785,0.037137289,0.011953621999999999,2017-12,2017-Q4,287400,0.0
12/31/2017,72532,33313,FL,Miami-Fort Lauderdale,Broward,Lauderhill,251,75400,0.012080536999999999,0.058988764000000006,0.13725490199999998,0.084327999,,2017-12,2017-Q4,75400,0.0
12/31/2017,93490,80634,CO,Greeley,Weld,Greeley,252,283600,0.008176324,0.021613833,0.08825786599999999,0.109082632,0.046103867,2017-12,2017-Q4,283600,0.0
12/31/2017,73183,34711,FL,Orlando,Lake,Clermont,253,247200,0.008156607,0.018961253,0.057766367,0.08434020800000001,-0.00040363300000000003,2006-07,2006-Q3,299200,-0.173796791
12/31/2017,96364,91335,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,254,525900,0.00940499,0.027750635,0.089722337,0.101585047,0.009216385,2006-07,2006-Q3,535300,-0.017560247
12/31/2017,89249,71913,AR,Hot Springs,Garland,Hot Springs,255,148600,0.000673401,0.0020229270000000003,0.037709497,0.021051497000000002,0.006773223,2017-12,2017-Q4,148600,0.0
12/31/2017,74815,38401,TN,Nashville,Maury,Columbia,256,161800,0.0012376239999999999,0.011882427,0.153243051,0.08683300699999999,0.033747875,2017-12,2017-Q4,161800,0.0
12/31/2017,99252,97402,OR,Eugene,Lane,Eugene,257,231100,0.004782609,0.014931928,0.099429115,0.085695996,0.012154941,2017-12,2017-Q4,231100,0.0
12/31/2017,97991,95123,CA,San Jose,Santa Clara,San Jose,258,932900,0.021013462000000004,0.066049594,0.18780239399999998,0.12202197099999999,0.041000967,2017-12,2017-Q4,932900,0.0
12/31/2017,84618,60616,IL,Chicago,Cook,Chicago,259,255600,0.009877519,0.0062992130000000006,0.07984790900000001,0.07312646,0.0013400270000000001,2017-12,2017-Q4,255600,0.0
